id,lat,lon,generation,fuel
54718,43.3744,-92.1331,15,petroleum
54719,41.935,-91.6361,312,petroleum
54720,41.7958,-92.0592,3,petroleum
54721,44.724242,-121.247729,89305,water
54723,38.6892,-77.2375,11357,otherrenewable
54724,32.7881,-115.2481,83900,geothermal
54729,40.106269,-108.711161,12258,water
54730,30.403538,-88.12833,14838,naturalgas
54731,39.76,-86.5144,33,petroleum
54734,32.66176,-108.3628,165,naturalgas
54735,42.53,-90.6847,3,petroleum
54746,40.162633,-74.768164,339667,other
54748,29.97876,-93.952294,249697,naturalgas
54749,33.1185,-117.0995,165136,naturalgas
54750,35.0663,-118.339444,13236,wind
54751,43.08511,-83.669386,139142,otherrenewable
54752,31.9698,-87.4806,461168,otherrenewable
54753,42.647376,-114.89031,7491,water
54755,36.4364,-77.6167,85206,coal
54756,43.0969,-85.9489,40586,otherrenewable
54757,42.9172,-83.7286,52820,otherrenewable
54758,41.584429,-72.041629,109387,other
54761,45.8042,-119.37,2315061,naturalgas
54763,32.4541,-87.9759,153490,otherrenewable
54766,37.193584,-77.467185,56,petroleum
54768,35.4837,-119.0298,241696,naturalgas
54769,40.6467,-74.0211,11382,naturalgas
54772,43.304413,-73.63993,73185,water
54775,41.6572,-91.54,67373,otherrenewable
54779,36.1261,-97.07,49,naturalgas
54780,40.105169,-88.241528,280170,naturalgas
54781,36.7589,-76.4961,22437,otherrenewable
54782,42.9281,-76.8408,141805,otherrenewable
54785,39.942219,-75.188069,912680,naturalgas
54789,31.077,-87.1116,261136,otherrenewable
54790,41.1603,-87.8542,16344,naturalgas
54793,42.6878,-95.405,196897,wind
54794,44.216812,-96.237148,58088,wind
54795,39.2744,-76.5956,49268,naturalgas
54800,36.8347,-119.7667,26875,naturalgas
54801,36.423715,-79.952494,4118,water
54802,32.1761,-85.0272,813320,naturalgas
54803,43.7644,-71.6881,1,petroleum
54805,42.129361,-71.511496,465680,naturalgas
54808,40.7899,-73.9233,95268,naturalgas
54809,47.6539,-122.3036,12307,naturalgas
54812,42.740139,-114.161173,4755,water
54814,36.7367,-107.9417,244835,naturalgas
54817,32.3994,-97.4078,732504,naturalgas
54823,34.5789,-78.7928,216,petroleum
54827,19.712994,-155.14857,18185,water
54829,40.475724,-74.446199,53798,naturalgas
54830,33.7919,-84.2831,7,petroleum
54832,38.6681,-76.8678,955013,naturalgas
54834,63.0947,-145.7172,120,petroleum
54835,40.3158,-86.8742,2,petroleum
54841,32.9708,-82.8028,26,petroleum
54842,44.2869,-88.3339,30461,otherrenewable
54844,38.124688,-78.203543,630945,naturalgas
54845,33.7625,-84.3872,36,petroleum
54849,33.2708,-82.4569,5,petroleum
54850,37.3208,-85.3611,8064,otherrenewable
54851,43.0214,-87.9014,79756,naturalgas
54854,36.1375,-115.0339,50947,naturalgas
54855,41.91708,-87.79218,27664,naturalgas
54858,38.627566,-90.193377,155,petroleum
54860,47.534465,-121.702596,14094,water
54863,42.6944,-74.9242,3,petroleum
54865,43.227058,-76.302137,11575,water
54867,46.4094,-86.6443,31756,naturalgas
54872,33.689362,-83.990333,2344,water
54878,44.336358,-75.50274,7569,water
54880,33.273835,-82.407813,2112,naturalgas
54882,35.9678,-78.5211,27,petroleum
54885,44.2769,-88.3344,13952,water
54887,35.665961,-77.35744,1527,naturalgas
54890,43.2208,-83.7925,27522,otherrenewable
54894,35.4189,-80.0917,420555,water
54895,35.3944,-80.0753,115724,water
54896,35.6008,-80.2339,125216,water
54897,35.4856,-80.1758,123049,water
54898,35.4475,-83.863889,126602,water
54899,35.4478,-83.9383,467953,water
54900,35.4923,-83.9806,533604,water
54901,35.5453,-84.0503,151783,water
54903,41.8992,-84.0411,14440,otherrenewable
54907,42.360986,-71.093876,131154,naturalgas
54908,46.6144,-97.5765,2652,otherrenewable
54909,35.1061,-118.3114,46726,wind
54910,43.1767,-83.9,41367,otherrenewable
54912,38.0169,-122.1117,705908,naturalgas
54914,40.699357,-73.976392,2051955,naturalgas
54915,43.9375,-86.425,1012073,naturalgas
54918,32.388271,-90.908344,39709,naturalgas
54924,41.8794,-88.22,1884,naturalgas
54925,39.7658,-86.5208,70139,otherrenewable
54926,41.4936,-86.1658,46898,otherrenewable
54927,29.234167,-89.989722,3,naturalgas
54929,41.9167,-91.6542,11,petroleum
54931,35.0697,-118.3167,144769,wind
54932,41.5769,-87.7819,1,naturalgas
54933,42.3156,-89.0356,1335,naturalgas
54934,41.436308,-75.598437,42084,otherrenewable
54935,39.403936,-76.317161,817,other
54936,32.583571,-116.930907,3,naturalgas
54937,42.2958,-71.2997,18568,naturalgas
54939,44.7806,-93.3094,36183,otherrenewable
54945,41.750521,-72.652982,375432,naturalgas
54950,44.048333,-123.073889,35317,naturalgas
54951,36.7056,-121.7714,7435,biomass
54953,43.2958,-73.5956,197302,water
54956,41.6514,-86.9036,31039,otherrenewable
54965,42.8183,-82.4856,10738,naturalgas
54967,42.0264,-91.7042,4,petroleum
54968,42.83815,-93.60325,241,petroleum
54969,41.845306,-89.481286,13634,water
54974,41.515211,-84.293549,30510,naturalgas
54975,32.164818,-106.451281,34948,naturalgas
54979,32.2075,-101.388333,85997,wind
54980,40.0081,-74.3306,113990,otherrenewable
54981,42.205236,-72.592862,3,water
54984,36.191241,-80.183458,25222,otherrenewable
54985,31.262356,-85.402737,724,petroleum
54987,41.74,-88.06,248,naturalgas
54989,42.7417,-82.7975,72374,otherrenewable
54995,41.6844,-87.4214,417610,naturalgas
54996,33.157,-115.6386,295485,geothermal
54998,36.8083,-76.3036,270259,other
55002,34.9944,-78.1583,5,petroleum
55004,41.5839,-87.6047,120,naturalgas
55005,41.6225,-87.5978,118,naturalgas
55006,42.7353,-71.5228,5126,otherrenewable
55007,42.59483,-114.435295,3494,water
55009,40.846806,-121.956446,4312,water
55010,44.7956,-92.9119,139477,naturalgas
55011,42.855463,-88.72992,705454,naturalgas
55014,41.73379,-88.084908,42749,otherrenewable
55015,29.0728,-95.745,2968741,naturalgas
55025,30.8847,-101.9208,24124,naturalgas
55026,41.8312,-71.1239,915666,naturalgas
55027,41.0772,-95.87,7387,naturalgas
55029,44.44861,-88.07204,14295,naturalgas
55031,44.506315,-70.242312,414806,petroleum
55033,41.2033,-95.9292,10054,naturalgas
55035,41.4928,-90.6275,8597,naturalgas
55036,35.949209,-83.926065,32413,naturalgas
55037,36.211389,-86.694444,35996,naturalgas
55039,35.026,-106.644,18434,naturalgas
55040,32.4856,-83.6039,197048,naturalgas
55041,42.0476,-72.6478,1189075,naturalgas
55042,41.1692,-73.1844,2544680,naturalgas
55043,35.0727,-81.613,333932,naturalgas
55044,31.4894,-87.8989,123427,naturalgas
55047,29.72475,-95.176479,4156219,naturalgas
55048,41.6422,-71.1706,1453759,naturalgas
55049,40.4731,-122.3206,28736,otherrenewable
55051,30.2586,-91.185,1622311,naturalgas
55052,32.05,-100.6917,10950,naturalgas
55053,33.1964,-97.9208,82547,naturalgas
55061,33.3516,-84.9996,80824,naturalgas
55062,30.5924,-95.9178,2483769,naturalgas
55063,34.3356,-89.9275,2323056,naturalgas
55064,35.6957,-101.36,1526514,naturalgas
55065,32.9728,-102.7417,2213704,naturalgas
55066,41.6789,-87.42,342381,other
55068,44.8242,-68.7094,1111646,naturalgas
55074,42.0786,-80.0708,34570,otherrenewable
55075,34.2181,-91.9025,1058494,naturalgas
55076,33.3761,-89.2183,2471698,coal
55077,35.788889,-114.994167,1539121,naturalgas
55079,42.112291,-72.015113,1827953,naturalgas
55081,35.5438,-89.198,152400,naturalgas
55084,38.0569,-122.2161,1802253,naturalgas
55086,27.88929,-97.258417,2415807,naturalgas
55087,42.8206,-85.9975,1999510,naturalgas
55088,42.3026,-83.154,2715809,naturalgas
55089,29.9888,-90.4599,5428431,naturalgas
55090,47.331006,-116.890352,30311,otherrenewable
55091,32.4302,-97.0537,5518344,naturalgas
55093,41.9111,-71.1289,19877,otherrenewable
55094,32.8067,-117.1683,46088,biomass
55096,41.6317,-87.1728,281171,naturalgas
55097,33.6308,-95.59,5333833,naturalgas
55098,26.208,-98.3992,2678531,naturalgas
55099,32.6889,-92.0811,4363,naturalgas
55100,44.5303,-70.5219,401026,naturalgas
55101,42.281345,-85.494956,2842,naturalgas
55102,45.030397,-84.730795,3738,naturalgas
55103,42.173889,-121.810556,2184907,naturalgas
55104,30.0444,-93.771389,547072,naturalgas
55107,41.8017,-71.5186,1625082,naturalgas
55109,42.0931,-88.2397,57078,naturalgas
55110,39.4522,-84.4647,127941,naturalgas
55111,39.922328,-87.446358,14632,naturalgas
55112,39.053139,-121.695873,1183721,naturalgas
55116,36.3297,-79.8297,244553,naturalgas
55117,30.221,-93.2992,3040172,naturalgas
55120,30.054478,-93.757435,2826441,naturalgas
55122,29.954321,-93.883592,542395,naturalgas
55123,26.3403,-98.19,3715419,naturalgas
55124,35.054029,-114.133272,2411226,naturalgas
55125,45.936157,-118.65999,67562,wind
55126,41.224355,-73.099728,3072530,naturalgas
55127,40.217143,-103.68504,295688,naturalgas
55128,33.8148,-83.6954,223418,naturalgas
55129,32.9042,-111.7889,1464694,naturalgas
55131,41.4797,-88.2581,2242919,naturalgas
55132,32.017826,-94.619743,3472762,naturalgas
55133,44.8196,-93.1156,139,petroleum
55135,44.1936,-88.5064,50809,naturalgas
55137,29.593056,-97.973215,3022355,naturalgas
55138,32.54098,-85.038879,3380,naturalgas
55139,32.33422,-97.731686,3815433,naturalgas
55141,33.358472,-84.991391,192933,naturalgas
55144,29.7806,-97.9894,2399094,naturalgas
55146,35.9833,-95.9346,3127419,naturalgas
55148,39.0708,-87.0128,6592,naturalgas
55149,41.872043,-71.895799,4406248,naturalgas
55151,35.2956,-119.5919,6558024,naturalgas
55153,29.6244,-98.1419,4451509,naturalgas
55154,30.1478,-97.2714,3370109,naturalgas
55155,42.6975,-73.8514,24301,otherrenewable
55156,38.638333,-77.414722,52468,otherrenewable
55161,34.2925,-118.389444,45758,otherrenewable
55162,29.0969,-81.0689,20229,otherrenewable
55163,41.7861,-72.6544,8949,otherrenewable
55164,38.3902,-85.4133,3,naturalgas
55165,30.1608,-93.345,178942,naturalgas
55166,35.0786,-81.575,388805,naturalgas
55168,30.1458,-97.55,3071963,naturalgas
55170,42.9042,-71.4261,3534364,naturalgas
55172,31.8594,-97.3586,3743591,naturalgas
55173,30.428611,-92.413056,4515316,naturalgas
55176,32.4481,-94.6903,1956705,naturalgas
55177,34.8678,-114.5317,1106812,naturalgas
55178,38.7931,-94.3006,1121523,naturalgas
55179,47.7858,-116.9203,1201397,naturalgas
55182,35.2097,-119.585,2860595,naturalgas
55183,41.774444,-89.607222,3847897,naturalgas
55184,35.953293,-120.859952,50072,naturalgas
55187,29.836952,-95.121744,6008305,naturalgas
55188,41.712216,-90.279679,58537,naturalgas
55192,28.1289,-81.0978,49301,naturalgas
55193,40.4219,-75.9356,2503963,naturalgas
55196,40.546667,-79.768333,61498,naturalgas
55197,33.6464,-88.2717,2717829,naturalgas
55198,38.191661,-82.604586,151377,naturalgas
55199,41.4388,-88.1236,287213,naturalgas
55200,39.6692,-105.0018,192959,naturalgas
55201,40.4705,-88.3987,13350,naturalgas
55202,38.1114,-89.3467,15814,naturalgas
55203,40.99616,-104.824943,3,wind
55204,38.7619,-89.0128,1262,naturalgas
55206,27.8139,-97.4283,2008063,naturalgas
55207,40.0205,-105.2009,480,naturalgas
55208,44.2917,-96.375,235602,wind
55210,32.114185,-106.846483,545740,naturalgas
55211,42.110577,-71.453468,2235439,naturalgas
55212,42.059876,-71.515811,2148424,naturalgas
55215,31.8403,-102.3264,4782049,naturalgas
55216,41.411944,-88.332778,564437,naturalgas
55217,38.030071,-121.873004,3540552,naturalgas
55218,32.378969,-90.219906,2746899,naturalgas
55220,33.0147,-89.6753,3232686,naturalgas
55221,34.5923,-92.2166,159242,naturalgas
55222,41.393315,-87.943612,45383,naturalgas
55223,32.32,-96.675,1792415,naturalgas
55224,38.6716,-87.2931,38371,naturalgas
55225,36.0119,-95.6967,2979529,naturalgas
55226,31.8907,-96.1131,4087206,naturalgas
55228,40.075783,-84.615136,47938,naturalgas
55229,40.6206,-85.3057,76523,naturalgas
55230,33.101,-97.9574,6240763,naturalgas
55231,39.8614,-75.3358,3751680,naturalgas
55232,37.0286,-88.3958,66618,naturalgas
55233,41.2908,-79.8061,131110,naturalgas
55234,39.3092,-91.5369,2422,naturalgas
55236,41.8287,-89.4054,31771,naturalgas
55237,39.2794,-88.4772,16317,naturalgas
55238,42.238558,-89.101202,35479,naturalgas
55239,40.448674,-74.348879,5428446,naturalgas
55241,30.7478,-88.0575,468635,naturalgas
55242,30.5664,-87.115,464851,naturalgas
55243,40.787,-73.9048,54276,petroleum
55244,33.837699,-83.699577,11054,naturalgas
55245,39.798175,-88.349771,40594,naturalgas
55247,39.7139,-83.1778,31835,naturalgas
55248,39.727679,-84.209489,66002,naturalgas
55250,41.440893,-87.753189,60478,naturalgas
55251,36.2454,-88.612,3515,naturalgas
55253,41.429444,-87.6187,30621,naturalgas
55259,41.6739,-87.4775,1661476,naturalgas
55262,41.397369,-83.641236,855,naturalgas
55263,40.7167,-82.789,789,naturalgas
55264,41.4079,-84.1095,892,naturalgas
55265,44.129369,-96.116971,272217,wind
55267,32.9111,-84.3064,531584,naturalgas
55269,34.9939,-90.0378,2197860,naturalgas
55270,42.2488,-84.3767,574250,naturalgas
55271,32.6514,-86.7386,3035953,naturalgas
55274,34.0858,-84.2353,163,petroleum
55276,38.3681,-82.5339,164268,naturalgas
55278,42.8475,-108.3136,17692,naturalgas
55279,41.8151,-88.2265,49707,naturalgas
55281,41.7181,-87.5449,4556,naturalgas
55282,33.3417,-112.8897,1128760,naturalgas
55283,38.6281,-104.7069,1802796,naturalgas
55284,38.3441,-82.5938,75179,naturalgas
55285,36.6644,-82.1044,50519,naturalgas
55286,28.3661,-80.7947,73347,naturalgas
55287,42.8417,-95.405,192596,wind
55288,45.6072,-68.5453,32399,water
55292,34.6292,-87.0214,991669,naturalgas
55293,34.6397,-87.0639,3837308,naturalgas
55294,43.6575,-70.375,1838911,naturalgas
55295,33.6157,-114.6865,1687604,naturalgas
55296,41.6835,-87.5563,124426,naturalgas
55297,42.32238,-86.29368,1608425,naturalgas
55298,40.1475,-74.7411,6995551,naturalgas
55299,29.7189,-95.2319,3047439,naturalgas
55302,41.1097,-111.9554,7304,other
55304,31.3869,-84.08,31447,naturalgas
55306,32.975,-112.6944,2566958,naturalgas
55308,37.048333,-88.353889,219301,naturalgas
55309,29.866497,-93.96515,747816,naturalgas
55311,29.002,-95.394,502305,naturalgas
55313,27.882778,-97.242778,3051751,naturalgas
55317,42.2422,-70.9661,3901990,naturalgas
55320,33.0583,-97.9103,3763530,naturalgas
55322,36.383719,-114.921779,6075067,naturalgas
55327,29.7731,-94.9019,3461077,naturalgas
55328,45.794046,-119.313323,3100584,naturalgas
55332,33.092239,-82.979992,61274,naturalgas
55333,38.0169,-121.8439,5187071,naturalgas
55334,39.223144,-88.758406,296933,naturalgas
55337,40.3509,-76.3658,5208269,naturalgas
55340,35.8619,-90.0253,156766,naturalgas
55342,43.985833,-96.078611,22907,wind
55343,32.299349,-107.7834,2052629,naturalgas
55345,32.581481,-116.914969,3650654,naturalgas
55347,40.638021,-79.351725,711764,naturalgas
55348,41.47724,-83.45983,311015,naturalgas
55349,39.3325,-81.3642,378055,naturalgas
55350,40.0928,-82.0276,3933693,naturalgas
55353,44.39956,-96.428367,29285,wind
55354,44.421711,-96.434694,36421,wind
55357,29.4731,-95.6244,2417799,naturalgas
55358,30.2588,-93.7353,4981245,naturalgas
55364,39.3931,-87.5108,2421011,naturalgas
55365,29.7028,-95.0718,84621,naturalgas
55367,31.1392,-102.2253,180483,wind
55368,42.678819,-78.243792,9409,wind
55369,20.0939,-155.4711,182295,petroleum
55370,39.851389,-79.070556,5364,wind
55372,33.47596,-113.113434,1311008,naturalgas
55375,40.7825,-73.8964,3499124,naturalgas
55377,39.7475,-79.838888,49415,naturalgas
55380,33.296146,-92.589364,6248560,naturalgas
55381,37.9892,-75.54,155228,petroleum
55382,34.7094,-84.9175,1903665,naturalgas
55386,33.8697,-81.0178,578783,naturalgas
55390,32.9192,-96.9894,163,petroleum
55391,42.9767,-89.0492,65620,naturalgas
55392,42.4776,-87.895,63656,naturalgas
55393,37.2207,-121.7457,2461413,naturalgas
55395,34.183,-90.5621,70440,naturalgas
55396,33.9014,-116.7167,24345,wind
55397,39.58,-81.6564,4345118,naturalgas
55400,35.280318,-119.470707,3924149,naturalgas
55401,39.0839,-82.3328,28211,naturalgas
55402,43.1864,-84.8429,130870,naturalgas
55404,30.2294,-91.065,2067416,naturalgas
55405,42.2728,-73.8492,2658650,naturalgas
55406,32.277252,-81.284411,1448272,naturalgas
55409,33.5883,-85.9731,28639,naturalgas
55411,33.000669,-85.903278,5027955,naturalgas
55412,28.0525,-81.8083,1389853,naturalgas
55414,28.3665,-82.558611,625345,naturalgas
55415,27.523607,-81.923951,319649,naturalgas
55417,38.6996,-88.5392,1522,naturalgas
55418,34.29759,-92.868344,1266981,naturalgas
55419,30.3217,-91.2347,4585193,naturalgas
55429,37.8948,-86.6854,371239,otherrenewable
55433,30.2825,-92.5997,154787,naturalgas
55438,42.000061,-88.244572,60050,naturalgas
55439,37.8667,-78.3813,3701880,naturalgas
55440,32.6497,-86.74,4476599,naturalgas
55447,39.0192,-92.2629,6487,naturalgas
55451,34.835,-89.2026,4079143,naturalgas
55453,38.5569,-104.6875,371275,naturalgas
55455,33.334562,-112.840641,3684787,naturalgas
55457,35.29774,-97.58985,2469139,naturalgas
55463,35.6856,-97.2264,5950275,naturalgas
55464,29.713414,-95.134508,6184816,naturalgas
55467,32.7061,-92.0683,3640642,naturalgas
55470,29.378097,-94.932773,4203597,naturalgas
55477,44.285,-105.3786,4478,naturalgas
55478,44.1203,-103.26,2917,naturalgas
55479,44.2858,-105.3833,705406,naturalgas
55480,32.7563,-96.4916,8583702,naturalgas
55481,33.345047,-112.864227,3393145,naturalgas
55482,45.8114,-120.833,1005123,naturalgas
55488,35.6067,-81.3006,21236,otherrenewable
55496,40.106931,-88.599867,929,naturalgas
55499,38.398867,-121.923973,13068,naturalgas
55501,34.6831,-95.9349,2819111,naturalgas
55502,39.0911,-84.8669,3316582,naturalgas
55503,39.5333,-81.7178,3923031,naturalgas
55504,39.2038,-103.7005,27719,naturalgas
55505,39.941129,-104.682015,3,naturalgas
55508,36.652905,-120.580609,13997,naturalgas
55510,32.562448,-116.943869,16042,naturalgas
55512,32.796491,-116.972071,23354,naturalgas
55513,33.121943,-117.117441,16682,naturalgas
55514,36.415999,-114.960916,1653509,naturalgas
55516,39.8592,-79.9182,4461553,naturalgas
55517,41.448694,-72.835364,47697,naturalgas
55518,34.5953,-117.3647,3964940,naturalgas
55522,32.9285,-111.5899,52865,naturalgas
55524,39.7375,-76.306666,2537264,naturalgas
55525,42.8869,-87.8422,14820,naturalgas
55526,29.9522,-95.2422,71196,otherrenewable
55534,35.737748,-81.7278,26,petroleum
55536,31.9022,-106.5806,53,petroleum
55538,33.1261,-117.1172,40218,naturalgas
55540,32.591667,-117.058611,905,naturalgas
55541,33.910873,-116.552994,67975,naturalgas
55542,32.567041,-116.944197,77799,naturalgas
55544,42.172718,-121.814393,34991,naturalgas
55545,26.34172,-98.175759,1571009,naturalgas
55551,29.6744,-94.9139,19726,otherrenewable
55552,29.8108,-95.2539,4227,otherrenewable
55554,29.425,-95.1872,34834,otherrenewable
55556,30.3225,-95.2681,24980,otherrenewable
55557,33.7803,-118.24,203585,other
55558,44.2717,-88.3011,3,naturalgas
55560,46.06,-118.917,367594,wind
55561,44.42,-96.4347,6446,wind
55562,44.4289,-96.4358,6112,wind
55563,44.4231,-96.4458,5924,wind
55564,44.4278,-96.43,5707,wind
55565,44.4233,-96.4411,6060,wind
55566,44.4131,-96.4325,6204,wind
55567,44.2081,-96.1989,6974,wind
55568,44.2258,-96.2789,6805,wind
55569,44.2358,-96.2383,6612,wind
55570,44.2364,-96.2331,6762,wind
55571,44.2128,-96.2131,6833,wind
55572,44.2275,-96.2192,6875,wind
55573,44.2253,-96.235,6665,wind
55574,44.2297,-96.225,6272,wind
55576,47.0053,-96.4356,5483,wind
55578,31.7158,-105.9908,52,wind
55579,35.4789,-101.2439,259869,wind
55581,31.2092,-102.2417,662723,wind
55587,37.5106,-77.37,3,otherrenewable
55588,30.3431,-97.6203,18208,otherrenewable
55589,41.748669,-71.106469,28692,otherrenewable
55592,41.952742,-88.143737,57889,otherrenewable
55596,42.395335,-83.557999,124496,otherrenewable
55597,42.356343,-85.005779,32371,otherrenewable
55598,44.786977,-93.055586,35023,otherrenewable
55599,35.353269,-80.668024,28400,otherrenewable
55600,42.107192,-75.927782,24,naturalgas
55601,33.4925,-117.6406,42166,otherrenewable
55602,32.8817,-117.1958,23255,otherrenewable
55603,34.4383,-119.9397,24265,otherrenewable
55607,41.6283,-106.2013,110628,wind
55608,41.657539,-106.189183,6389,wind
55609,41.666469,-106.183278,80479,wind
55610,41.6744,-106.1805,62304,wind
55618,40.246827,-74.117423,34950,otherrenewable
55620,32.6908,-92.0183,3421202,naturalgas
55622,40.6667,-112.0317,115630,naturalgas
55625,38.242158,-121.854722,10810,naturalgas
55626,38.221577,-121.868333,10836,naturalgas
55627,38.226752,-121.843271,11205,naturalgas
55640,41.4425,-87.7514,171466,naturalgas
55641,42.583056,-89.035833,1833370,naturalgas
55645,39.747875,-104.681404,300213,naturalgas
55650,39.857499,-105.225967,15815,naturalgas
55651,35.7422,-97.655,23434,naturalgas
55654,39.866944,-77.685833,75990,naturalgas
55655,35.0833,-98.2264,31692,naturalgas
55656,34.9556,-118.844,5097286,naturalgas
55661,43.1047,-70.8061,939577,naturalgas
55662,46.6225,-122.9131,2543785,naturalgas
55664,32.3958,-94.4367,930362,naturalgas
55667,40.801924,-75.107563,4202458,naturalgas
55672,33.1189,-82.8608,9041,naturalgas
55684,45.8683,-90.5844,7799,water
55685,45.913526,-90.44746,6379,water
55687,35.6139,-115.3561,2017933,naturalgas
55690,40.6175,-75.3147,4702962,naturalgas
55694,33.3792,-89.2089,837513,naturalgas
55698,36.270072,-119.648055,162226,naturalgas
55699,40.610654,-73.762218,200104,naturalgas
55700,46.138824,-122.985506,1288911,naturalgas
55701,41.377116,-83.161388,2311181,naturalgas
55706,33.2881,-89.4201,2868988,naturalgas
55708,31.832132,-94.90064,163549,otherrenewable
55710,40.545278,-79.768611,3929576,naturalgas
55714,34.4297,-92.8317,131859,naturalgas
55718,42.7725,-82.4953,6996,naturalgas
55719,33.9211,-116.5642,201736,wind
55733,43.147153,-115.666637,70483,naturalgas
55734,37.613256,-100.378197,138714,wind
55736,38.5731,-82.7833,7951652,naturalgas
55738,37.175278,-81.961388,58729,naturalgas
55739,45.2766,-120.2794,99604,wind
55740,41.7172,-106.1077,151233,wind
55741,40.945911,-103.162028,76354,wind
55742,42.9625,-90.386667,58949,wind
55747,30.931467,-102.201433,223914,wind
55748,37.425,-121.9319,254382,naturalgas
55749,45.7578,-107.6,679775,naturalgas
55752,38.3017,-122.7489,14106,otherrenewable
55753,38.3017,-122.7489,14482,otherrenewable
55757,43.2094,-78.9836,39451,otherrenewable
55759,38.8311,-90.0119,18484,otherrenewable
55760,41.0919,-88.8519,6240,otherrenewable
55762,40.1003,-87.6111,13688,otherrenewable
55763,41.7383,-89.3828,26189,otherrenewable
55764,41.5367,-90.3761,20427,otherrenewable
55765,40.8592,-75.2627,29707,otherrenewable
55766,38.5136,-121.1944,65358,otherrenewable
55769,42.894722,-75.451666,20900,wind
55770,43.0453,-89.2539,29579,otherrenewable
55773,42.321111,-88.031944,48770,otherrenewable
55774,41.3031,-88.4028,14081,otherrenewable
55776,42.4192,-72.1106,5328,otherrenewable
55782,43.754739,-95.853447,5057,wind
55786,40.7861,-73.2931,181185,naturalgas
55787,40.957053,-72.865877,12566,petroleum
55790,42.988989,-75.762536,67944,wind
55795,30.9514,-102.414067,185401,wind
55796,30.9514,-102.414067,197038,wind
55799,42.4628,-85.6961,98561,naturalgas
55801,39.807038,-75.421606,5089992,naturalgas
55802,34.611549,-106.732234,64342,naturalgas
55803,39.979167,-79.012778,8944,wind
55804,43.3833,-93.4167,170217,wind
55805,39.913408,-79.393644,17645,wind
55807,36.2397,-119.9044,98228,naturalgas
55809,44.0119,-96.1125,3999,wind
55810,36.999,-121.5363,29496,naturalgas
55811,36.224758,-121.124633,4897,naturalgas
55813,39.1392,-121.6387,26095,naturalgas
55816,43.047222,-93.4775,93546,wind
55818,47.086111,-122.365674,698093,naturalgas
55820,33.9583,-117.125,1873,otherrenewable
55821,28.488246,-81.166944,1979161,naturalgas
55824,44.9544,-93.1056,54,petroleum
55833,28.0535,-81.8059,12363,naturalgas
55835,40.0908,-104.5953,2452794,naturalgas
55836,44.2761,-88.2658,11333,naturalgas
55841,36.4078,-114.9606,1047368,naturalgas
55847,39.109344,-121.60931,24096,naturalgas
55851,38.0736,-122.1411,376967,naturalgas
55853,33.738839,-117.170369,2332292,naturalgas
55855,38.228522,-122.07525,18102,naturalgas
55856,38.279167,-89.666944,9664791,coal
55857,29.811956,-90.00843,90766,naturalgas
55860,41.798656,-71.886759,6739,water
55861,44.3528,-89.5836,12770,naturalgas
55864,20.8886,-156.3569,17828,water
55866,45.9293,-112.5194,41212,naturalgas
55867,45.322401,-95.629506,392558,otherrenewable
55871,45.5563,-120.5507,54031,wind
55874,36.6535,-120.5783,4452,naturalgas
55882,46.9728,-123.7739,122131,otherrenewable
55885,39.1833,-77.1167,16392,otherrenewable
55925,44.1119,-87.9494,34459,otherrenewable
55927,32.3594,-81.1242,4243528,naturalgas
55928,35.705,-85.7439,744,petroleum
55931,39.991311,-105.50003,10113,water
55933,37.7107,-121.4906,642715,naturalgas
55934,34.0606,-117.3533,1020,naturalgas
55935,34.0609,-117.3532,1198,naturalgas
55936,42.2383,-89.1011,48840,naturalgas
55938,40.0633,-74.1672,319302,naturalgas
55939,38.971667,-78.177222,3837308,naturalgas
55944,45.7644,-84.7381,2406,wind
55950,35.479146,-119.737464,171324,naturalgas
55951,34.0414,-117.3603,23668,naturalgas
55953,36.6786,-76.9392,86,petroleum
55954,36.6786,-76.9392,84,petroleum
55963,38.014423,-121.790679,18939,naturalgas
55964,38.8403,76.7764,5611,otherrenewable
55965,33.406385,-85.036988,5965153,naturalgas
55966,60.676539,-151.377713,371284,naturalgas
55968,32.4301,-100.235652,437981,wind
55969,41.10603,-72.376155,13380,petroleum
55970,38.338475,-121.123978,3980086,naturalgas
55972,40.947913,-95.964026,21018,naturalgas
55976,39.8725,-77.1672,3834528,naturalgas
55977,36.716628,-108.215282,328679,naturalgas
55980,43.899722,-95.950556,6229,wind
55981,43.9204,-95.955885,6000,wind
55983,33.1533,-115.6384,303206,geothermal
55984,33.1669,-115.5114,52329,geothermal
55985,33.1197,-117.117778,2598647,naturalgas
55986,39.1828,-79.5372,145439,wind
55987,36.2039,-97.0739,23,petroleum
55988,39.164129,-119.180068,10614,geothermal
55989,46.01279,-118.816246,274382,wind
55990,41.890026,-80.7612,141306,naturalgas
55991,39.796032,-119.010013,52129,geothermal
55992,30.9178,-102.0867,503589,wind
55995,48.021271,-101.280517,3,wind
55996,41.97007,-91.66623,84,petroleum
55997,39.9109,-77.6667,7965,naturalgas
55998,46.002834,-92.371377,321,petroleum
55999,42.415,-71.0039,15327,naturalgas
56001,41.5533,-75.4542,153944,wind
56002,43.5564,-96.303611,11593,wind
56004,38.4681,-78.865,231,petroleum
56005,38.4006,-78.8983,290,petroleum
56010,43.0533,-93.6305,269038,wind
56011,33.9172,-116.735,109662,wind
56012,33.925,-116.617778,161039,wind
56013,41.514365,-94.919729,5096,naturalgas
